id,date,text,lang,source,annotations
441346HAN346-12890513,2024-10-01,Pourquoi diviser les aînés à 67 ans?,FR,parliament,"{""manual_themes"": [""theme_social_welfare""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441346HAN346-12891295,2024-10-01,"Pour ce qui est du Parti conservateur, on ne sait pas ce qu'il va faire si jamais, par malheur, il prend le pouvoir.",FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441346HAN346-12891731,2024-10-01,"D'ici à notre urgente et nécessaire indépendance, on doit offrir un peu de réconfort aux aînés, et c'est ce que le projet de loi C‑319 propose.Les libéraux n'affirment pas clairement ce qu'ils vont faire lors du vote.",FR,parliament,"{""manual_themes"": [""theme_social_welfare""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
441346HAN346-12892511,2024-10-01,L'Académie des retraités de l'Outaouais est ici.,FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441346HAN346-12893043,2024-10-01,Il devient difficile de se nourrir convenablement.,FR,parliament,"{""manual_themes"": [""theme_social_welfare""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
441346HAN346-12893537,2024-10-01,"Les investissements dans notre régime d'assurance-médicaments vont aider 1 Canadien sur 4 et 1 aîné sur cinq souffrant du diabète à surveiller, à tester et à traiter leur diabète sans avoir à se préoccuper des coûts.",FR,parliament,"{""manual_themes"": [""theme_health""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
441346HAN346-12893990,2024-10-01,"Ce programme va coûter 2 milliards de dollars et sera administré par des assurances privées, alors qu'au Québec le programme de soins dentaires est administré par un régime public.",FR,parliament,"{""manual_themes"": [""theme_health"", ""theme_macroeconomics""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441346HAN346-12894213,2024-10-01,On avait 34 milliards de dollars.,FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441346HAN346-12894412,2024-10-01,"However, Liberals say it is an erosion of Canadians' rights that is too great to bear.The government is so terrified that documents about its corruption are going to be turned over to the RCMP for the RCMP just to consider.",EN,parliament,"{""manual_themes"": [""theme_governments_governance"", ""theme_law_and_crime"", ""theme_rights_liberties_minorities_discrimination""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441346HAN346-12894823,2024-10-01,"Beyond that, what we are seeing is nonsense.Mr.",EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441346HAN346-12895256,2024-10-01,That would make it easier for the police to use a very simple tool to stop that from happening.,EN,parliament,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441347HAN347-12896121,2024-10-02,It is true that the people of Jasper were fire smart.,EN,parliament,"{""manual_themes"": [""theme_public_lands""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441347HAN347-12898231,2024-10-02,Does he not have confidence in the RCMP?,EN,parliament,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441347HAN347-12898244,2024-10-02,Do we have confidence in the RCMP?,EN,parliament,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441348HAN348-12900093,2024-10-03,"I would want and encourage them to continue the excellent advocacy they have been doing for people with disabilities, not only to the federal government but also to provincial governments, municipal governments and other stakeholders.",EN,parliament,"{""manual_themes"": [""theme_governments_governance"", ""theme_rights_liberties_minorities_discrimination"", ""theme_social_welfare""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
441348HAN348-12901847,2024-10-03,I represent a Montreal riding that includes a handful of subway stations equipped with elevators.,EN,parliament,"{""manual_themes"": [""theme_transportation"", ""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441348HAN348-12903240,2024-10-03,"In response to that motion, which was adopted by the House, government departments either outright refused the House order or redacted the documents that they turned over, citing various provisions.",EN,parliament,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441349HAN349-12906214,2024-10-04,Canadian citizens are trapped; leaving Lebanon is getting harder.,EN,parliament,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441349HAN349-12906499,2024-10-04,"In terms of transparency, we had a standing committee that has had all sorts of discussions on it.",EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441349HAN349-12906513,2024-10-04,I have mentioned that there has been ongoing ethical violations by the government as well.,EN,parliament,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441349HAN349-12906686,2024-10-04,The same goes for the other foundations.This brings us to the scandal and the issue that we have been debating for the past week.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441351HAN351-12911765,2024-10-08,"Dans les années 1950, on a creusé la Voie maritime du Saint‑Laurent pour permettre à des bateaux plus gros de se rendre au port de Montréal.",FR,parliament,"{""manual_themes"": [""theme_transportation""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441351HAN351-12912211,2024-10-08,C'est juste que le gouvernement n'a jamais voulu les appliquer.,FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441351HAN351-12912453,2024-10-08,"Monsieur le Président, je sais que ma collègue est très engagée dans la lutte contre les changements climatiques.",FR,parliament,"{""manual_themes"": [""theme_environment""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441351HAN351-12912736,2024-10-08,Il y a une très grande déception en général en ce qui a trait à la défense de l'environnement par ce gouvernement libéral depuis neuf ans.Nous l'avons soutenu en échange de progrès comme les soins dentaires ou l'assurance-médicaments dans les deux dernières années.,FR,parliament,"{""manual_themes"": [""theme_environment"", ""theme_health"", ""theme_social_welfare""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
441351HAN351-12912770,2024-10-08,"D'autres années, l’eau est plus haute.",FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441351HAN351-12913029,2024-10-08,"Members will recall that, when the Leader of the Opposition was himself the subject of unparliamentary language, to which I just referred, members of his caucus took great offence and made that perfectly clear to the Chair occupant.",EN,parliament,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441351HAN351-12914561,2024-10-08,I encourage all members to take a look at the matter.,EN,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441351HAN351-12914608,2024-10-08,"Nous savons également que les députés d'en face, comme la députée elle-même l'a démontré, peuvent obtenir ce genre de détails auprès du comité permanent.",FR,parliament,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441351HAN351-12914747,2024-10-08,This started when the Liberals snuck a change to the Criminal Code into the budget bill to allow the government to make deals with corporations found guilty of corruption.,EN,parliament,"{""manual_themes"": [""theme_law_and_crime"", ""theme_macroeconomics""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441351HAN351-12914886,2024-10-08,"Madame la Présidente, j'ai entendu le député parler longuement de la Constitution; je suis donc sûr qu'il est bien conscient que les trois composantes de notre système de gouvernement, qui sont l'exécutif, le législatif et le judiciaire, ont des pouvoirs distincts, de même que des contraintes distinctes.La GRC a écrit au légiste de la Chambre des communes, en juillet, pour dire qu'elle ne pouvait pas utiliser les dossiers reçus par ce processus dans le cadre de son enquête, en raison des droits conférés au suspect en vertu de la Charte.",FR,parliament,"{""manual_themes"": [""theme_governments_governance"", ""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441352HAN352-12917244,2024-10-09,"Rose, saluons le travail exceptionnel du documentariste.",FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
441352HAN352-12917438,2024-10-09,"Tuberculosis, a disease that ran rampant during the residential school time, is on the rise again in indigenous communities.",EN,parliament,"{""manual_themes"": [""theme_health"", ""theme_rights_liberties_minorities_discrimination""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441352HAN352-12917725,2024-10-09,"Puis, un gouvernement a succédé à cette ère et il a immédiatement commencé à travailler avec les Canadiens afin de mieux comprendre quelles mesures législatives et quels règlements étaient nécessaires.",FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441352HAN352-12917918,2024-10-09,"Cette situation est très problématique pour plusieurs raisons.Premièrement, il s'agit d'une grave atteinte à la vie privée des Canadiens qui, bien souvent, n'en ont même pas conscience.",FR,parliament,"{""manual_themes"": [""theme_rights_liberties_minorities_discrimination""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441352HAN352-12918095,2024-10-09,"Donc, c'est un peu de façon volontaire que le gouvernement a retardé l'étude.Durant l'étude de C‑27, nous avons entendu une multitude de témoins.",FR,parliament,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
441352HAN352-12918260,2024-10-09,"Il est important de le faire le plus rapidement possible, mais voilà que nous nous faisons garrocher de telles affaires.",FR,parliament,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
441352HAN352-12918627,2024-10-09,"Comme l'un de mes collègues du comité l'a mentionné à la Chambre, le gouvernement a lui-même proposé plus de 50 amendements, ce qui montre que le projet de loi a été mal rédigé.Ce sont là des facteurs très importants à prendre en compte, car on ne saisit pas l'occasion de protéger la vie privée des Canadiens et d'informer le Commissariat à la protection de la vie privée.",FR,parliament,"{""manual_themes"": [""theme_governments_governance"", ""theme_rights_liberties_minorities_discrimination""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
